name,skills,experience,domain,education,certifications,projects,contact info,predicted role
Emily Davis,"PyTorch, Scikit-learn, TensorFlow",,Machine Learning (ML),Master's in Data Science,Google ML Certification,Predictive Analytics,email@example.com,Senior Machine Learning (ML) Engineer
Isabella Lewis,"TensorFlow, Machine Learning Models, PyTorch",,Machine Learning (ML),Bachelor's in Computer Science,Udacity Deep Learning,Image Recognition,linkedin.com/in/example,Senior Machine Learning (ML) Engineer
Mason Hall,"Machine Learning Models, Scikit-learn, Regression",,Machine Learning (ML),Bachelor's in Engineering,Coursera AI,Speech Recognition,linkedin.com/in/example,Mid-Level Machine Learning (ML) Engineer
Noah Clark,"PyTorch, Regression, TensorFlow",,Machine Learning (ML),Bachelor's in Computer Science,Udacity Deep Learning,Image Recognition,github.com/example,Senior Machine Learning (ML) Engineer
James White,"NumPy, Data Analysis, Pandas",,Data Science (DS),Bachelor's in Engineering,Coursera AI,Chatbot Development,github.com/example,Junior Data Science (DS) Engineer
Charlotte Scott,"Statistics, Pandas, Data Analysis",,Data Science (DS),Bachelor's in Engineering,Coursera AI,Big Data Processing,linkedin.com/in/example,Senior Data Science (DS) Engineer
Ava Harris,"Pandas, Exploratory Data Analysis, Data Analysis",,Data Science (DS),Master's in Data Science,Google ML Certification,Speech Recognition,email@example.com,Mid-Level Data Science (DS) Engineer
Chris Lee,"Data Analysis, Statistics, NumPy",,Data Science (DS),Bachelor's in Computer Science,Coursera AI,Big Data Processing,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Emily Davis,"Statistics, Data Analysis, Pandas",,Data Science (DS),PhD in AI,AWS AI/ML,Predictive Analytics,email@example.com,Senior Data Science (DS) Engineer
Alexander King,"Data Analysis, Exploratory Data Analysis, NumPy",,Data Science (DS),PhD in AI,Coursera AI,Speech Recognition,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Michael Brown,"Data Analysis, NumPy, Exploratory Data Analysis",,Data Science (DS),Master's in Data Science,AWS AI/ML,Predictive Analytics,github.com/example,Mid-Level Data Science (DS) Engineer
Amelia Wright,"Data Analysis, Pandas, Exploratory Data Analysis",,Data Science (DS),Master's in Data Science,IBM Data Science,Predictive Analytics,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Emma Johnson,"Data Analysis, Statistics, Exploratory Data Analysis",,Data Science (DS),Bachelor's in Computer Science,Google ML Certification,Chatbot Development,github.com/example,Junior Data Science (DS) Engineer
James White,"Exploratory Data Analysis, Data Analysis, Statistics",,Data Science (DS),Bachelor's in Computer Science,Udacity Deep Learning,Predictive Analytics,email@example.com,Junior Data Science (DS) Engineer
Charlotte Scott,"Pandas, Data Analysis, Statistics",,Data Science (DS),Bachelor's in Computer Science,AWS AI/ML,Image Recognition,github.com/example,Senior Data Science (DS) Engineer
James White,"Pandas, NumPy, Exploratory Data Analysis",,Data Science (DS),Master's in Data Science,Google ML Certification,Chatbot Development,linkedin.com/in/example,Senior Data Science (DS) Engineer
Emma Johnson,"Statistics, Exploratory Data Analysis, NumPy",,Data Science (DS),Bachelor's in Computer Science,Coursera AI,Big Data Processing,github.com/example,Senior Data Science (DS) Engineer
Alexander King,"NumPy, Statistics, Exploratory Data Analysis",,Data Science (DS),PhD in AI,IBM Data Science,Predictive Analytics,linkedin.com/in/example,Junior Data Science (DS) Engineer
Isabella Lewis,"Pandas, Data Analysis, NumPy",,Data Science (DS),Bachelor's in Engineering,Coursera AI,Speech Recognition,linkedin.com/in/example,Senior Data Science (DS) Engineer
Olivia Martin,"Exploratory Data Analysis, Statistics, NumPy",,Data Science (DS),Master's in Data Science,AWS AI/ML,Predictive Analytics,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Ethan Allen,"Exploratory Data Analysis, NumPy, Data Analysis",,Data Science (DS),Master's in Data Science,IBM Data Science,Speech Recognition,github.com/example,Senior Data Science (DS) Engineer
Emily Davis,"Statistics, NumPy, Pandas",,Data Science (DS),PhD in AI,IBM Data Science,Predictive Analytics,github.com/example,Senior Data Science (DS) Engineer
Olivia Martin,"Data Analysis, Exploratory Data Analysis, NumPy",,Data Science (DS),Bachelor's in Engineering,AWS AI/ML,Speech Recognition,github.com/example,Senior Data Science (DS) Engineer
Amelia Wright,"Exploratory Data Analysis, Statistics, Pandas",,Data Science (DS),Bachelor's in Computer Science,Coursera AI,Speech Recognition,linkedin.com/in/example,Senior Data Science (DS) Engineer
Sophia Thompson,"NumPy, Exploratory Data Analysis, Pandas",,Data Science (DS),Master's in Data Science,Coursera AI,Predictive Analytics,github.com/example,Senior Data Science (DS) Engineer
Isabella Lewis,"Pandas, Statistics, NumPy",,Data Science (DS),PhD in AI,Udacity Deep Learning,Predictive Analytics,email@example.com,Junior Data Science (DS) Engineer
Chris Lee,"NumPy, Pandas, Statistics",,Data Science (DS),Bachelor's in Computer Science,AWS AI/ML,Big Data Processing,linkedin.com/in/example,Junior Data Science (DS) Engineer
Amelia Wright,"NumPy, Statistics, Data Analysis",,Data Science (DS),Bachelor's in Computer Science,AWS AI/ML,Chatbot Development,email@example.com,Junior Data Science (DS) Engineer
Isabella Lewis,"Exploratory Data Analysis, Statistics, Data Analysis",,Data Science (DS),Bachelor's in Computer Science,Google ML Certification,Big Data Processing,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Noah Clark,"Exploratory Data Analysis, NumPy, Statistics",,Data Science (DS),Bachelor's in Engineering,AWS AI/ML,Big Data Processing,github.com/example,Junior Data Science (DS) Engineer
Jane Smith,"Exploratory Data Analysis, NumPy, Statistics",,Data Science (DS),Bachelor's in Computer Science,IBM Data Science,Big Data Processing,linkedin.com/in/example,Mid-Level Data Science (DS) Engineer
Sophia Thompson,"NumPy, Exploratory Data Analysis, Statistics",,Data Science (DS),Bachelor's in Computer Science,Coursera AI,Big Data Processing,email@example.com,Mid-Level Data Science (DS) Engineer
John Doe,"Data Analysis, Exploratory Data Analysis, Statistics",,Data Science (DS),Bachelor's in Computer Science,Coursera AI,Speech Recognition,github.com/example,Senior Data Science (DS) Engineer
Olivia Martin,"Statistics, NumPy, Exploratory Data Analysis",,Data Science (DS),Bachelor's in Computer Science,Google ML Certification,Predictive Analytics,github.com/example,Senior Data Science (DS) Engineer
John Doe,"Neural Networks, LLMs, Generative AI",,Artificial Intelligence (AI),Bachelor's in Computer Science,Udacity Deep Learning,Predictive Analytics,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
John Doe,"Neural Networks, LLMs, Deep Learning",8.0,Artificial Intelligence (AI),Bachelor's in Engineering,IBM Data Science,Chatbot Development,linkedin.com/in/example,Cybersecurity Consultant
Daniel Wilson,"Generative AI, Deep Learning, Neural Networks",10.0,Artificial Intelligence (AI),Bachelor's in Engineering,AWS AI/ML,Image Recognition,linkedin.com/in/example,Data Scientist
Daniel Wilson,"Neural Networks, Deep Learning, Generative AI",,Artificial Intelligence (AI),Bachelor's in Engineering,Coursera AI,Chatbot Development,github.com/example,Senior Artificial Intelligence (AI) Engineer
Amelia Wright,"LLMs, Neural Networks, Deep Learning",,Artificial Intelligence (AI),PhD in AI,Udacity Deep Learning,Speech Recognition,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Michael Brown,"LLMs, Neural Networks, Generative AI",,Artificial Intelligence (AI),Bachelor's in Computer Science,IBM Data Science,Big Data Processing,email@example.com,Senior Artificial Intelligence (AI) Engineer
Alexander King,"Deep Learning, LLMs, Neural Networks",7.5,Artificial Intelligence (AI),PhD in AI,Udacity Deep Learning,Chatbot Development,github.com/example,Quantum Security Engineer
Isabella Lewis,"Generative AI, LLMs, Deep Learning",,Artificial Intelligence (AI),Bachelor's in Computer Science,Coursera AI,Speech Recognition,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Emily Davis,"Deep Learning, LLMs, Neural Networks",,Artificial Intelligence (AI),PhD in AI,Google ML Certification,Predictive Analytics,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
James White,"Generative AI, Neural Networks, Deep Learning",9.0,Artificial Intelligence (AI),Bachelor's in Computer Science,Udacity Deep Learning,Chatbot Development,email@example.com,AI Ethics Consultant
John Doe,"Neural Networks, LLMs, Deep Learning",,Artificial Intelligence (AI),Bachelor's in Computer Science,IBM Data Science,Chatbot Development,github.com/example,Senior Artificial Intelligence (AI) Engineer
Mia Young,"LLMs, Generative AI, Deep Learning",,Artificial Intelligence (AI),Bachelor's in Engineering,Google ML Certification,Predictive Analytics,github.com/example,Senior Artificial Intelligence (AI) Engineer
Alexander King,"Generative AI, Deep Learning, Neural Networks",,Artificial Intelligence (AI),Bachelor's in Computer Science,Google ML Certification,Chatbot Development,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Charlotte Scott,"Generative AI, Deep Learning, Neural Networks",,Artificial Intelligence (AI),PhD in AI,AWS AI/ML,Image Recognition,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
John Doe,"Deep Learning, LLMs, Neural Networks",,Artificial Intelligence (AI),Bachelor's in Computer Science,Udacity Deep Learning,Predictive Analytics,email@example.com,Senior Artificial Intelligence (AI) Engineer
Emma Johnson,"Generative AI, LLMs, Neural Networks",9.0,Artificial Intelligence (AI),Bachelor's in Computer Science,Udacity Deep Learning,Image Recognition,email@example.com,IT Infrastructure Manager
Sophia Thompson,"Generative AI, Neural Networks, LLMs",,Artificial Intelligence (AI),Bachelor's in Engineering,AWS AI/ML,Predictive Analytics,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Jane Smith,"Deep Learning, LLMs, Generative AI",11.0,Artificial Intelligence (AI),Bachelor's in Engineering,Google ML Certification,Big Data Processing,github.com/example,DevOps Engineer
Michael Brown,"Generative AI, LLMs, Neural Networks",,Artificial Intelligence (AI),Bachelor's in Engineering,Google ML Certification,Speech Recognition,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Isabella Lewis,"Deep Learning, Neural Networks, Generative AI",11.0,Artificial Intelligence (AI),Bachelor's in Computer Science,Udacity Deep Learning,Chatbot Development,github.com/example,DevOps Engineer
Amelia Wright,"LLMs, Deep Learning, Generative AI",6.0,Artificial Intelligence (AI),Bachelor's in Engineering,Coursera AI,Chatbot Development,email@example.com,AI Research Engineer
Ethan Allen,"Deep Learning, LLMs, Neural Networks",,Artificial Intelligence (AI),Master's in Data Science,AWS AI/ML,Big Data Processing,email@example.com,Senior Artificial Intelligence (AI) Engineer
Jane Smith,"Neural Networks, LLMs, Generative AI",5.5,Artificial Intelligence (AI),Master's in Data Science,AWS AI/ML,Chatbot Development,linkedin.com/in/example,Cloud Security Specialist
Sophia Thompson,"Deep Learning, Neural Networks, Generative AI",8.0,Artificial Intelligence (AI),Master's in Data Science,Udacity Deep Learning,Speech Recognition,linkedin.com/in/example,Cybersecurity Consultant
Emily Davis,"LLMs, Deep Learning, Generative AI",,Artificial Intelligence (AI),Bachelor's in Computer Science,Google ML Certification,Big Data Processing,linkedin.com/in/example,Senior Artificial Intelligence (AI) Engineer
Ava Harris,"OpenCV, Object Detection, Image Processing",,Computer Vision (CV),Bachelor's in Computer Science,AWS AI/ML,Big Data Processing,github.com/example,Senior Computer Vision (CV) Engineer
Liam Anderson,"YOLO, Image Processing, OpenCV",,Computer Vision (CV),Bachelor's in Computer Science,Coursera AI,Big Data Processing,github.com/example,Senior Computer Vision (CV) Engineer
John Doe,"YOLO, Object Detection, OpenCV",,Computer Vision (CV),Master's in Data Science,AWS AI/ML,Speech Recognition,github.com/example,Senior Computer Vision (CV) Engineer
Ethan Allen,"OpenCV, Image Processing, Object Detection",8.0,Computer Vision (CV),PhD in AI,Coursera AI,Big Data Processing,github.com/example,Network Architect
Emily Davis,"Object Detection, OpenCV, Image Processing",,Computer Vision (CV),PhD in AI,Udacity Deep Learning,Speech Recognition,email@example.com,Senior Computer Vision (CV) Engineer
Noah Clark,"OpenCV, YOLO, Object Detection",,Computer Vision (CV),Bachelor's in Computer Science,Google ML Certification,Chatbot Development,email@example.com,Senior Computer Vision (CV) Engineer
Michael Brown,"OpenCV, Image Processing, YOLO",,Computer Vision (CV),Bachelor's in Engineering,AWS AI/ML,Speech Recognition,github.com/example,Senior Computer Vision (CV) Engineer
Mia Young,"Object Detection, OpenCV, YOLO",,Computer Vision (CV),Bachelor's in Computer Science,Udacity Deep Learning,Chatbot Development,github.com/example,Senior Computer Vision (CV) Engineer
Ava Harris,"Object Detection, YOLO, Image Processing",,Computer Vision (CV),Bachelor's in Computer Science,Coursera AI,Predictive Analytics,email@example.com,Senior Computer Vision (CV) Engineer
Charlotte Scott,"YOLO, Object Detection, Image Processing",6.0,Computer Vision (CV),PhD in AI,Coursera AI,Image Recognition,github.com/example,AI Research Engineer
Charlotte Scott,"Image Processing, YOLO, OpenCV",,Computer Vision (CV),PhD in AI,AWS AI/ML,Predictive Analytics,github.com/example,Senior Computer Vision (CV) Engineer
Emily Davis,"Object Detection, Image Processing, YOLO",,Computer Vision (CV),Master's in Data Science,Coursera AI,Speech Recognition,email@example.com,Senior Computer Vision (CV) Engineer
